date,material_key,price_inr,city,source,source_type
2021-08-01,sand_river_per_brass,2793.51,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-09-01,sand_river_per_brass,3043.04,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-10-01,sand_river_per_brass,3275.12,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-11-01,sand_river_per_brass,3379.53,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-12-01,sand_river_per_brass,3419.88,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-01-01,sand_river_per_brass,3428.04,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-02-01,sand_river_per_brass,3440.28,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-03-01,sand_river_per_brass,3419.96,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-04-01,sand_river_per_brass,3334.02,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-05-01,sand_river_per_brass,3280.2,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-06-01,sand_river_per_brass,2908.26,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-07-01,sand_river_per_brass,2887.74,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-08-01,sand_river_per_brass,2897.84,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-09-01,sand_river_per_brass,3160.08,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-10-01,sand_river_per_brass,3404.71,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-11-01,sand_river_per_brass,3516.98,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-12-01,sand_river_per_brass,3562.71,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-01-01,sand_river_per_brass,3574.96,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-02-01,sand_river_per_brass,3583.12,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-03-01,sand_river_per_brass,3557.4,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-04-01,sand_river_per_brass,3463.61,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-05-01,sand_river_per_brass,3403.4,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-06-01,sand_river_per_brass,3013.71,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-07-01,sand_river_per_brass,2988.71,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-08-01,sand_river_per_brass,2995.45,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-09-01,sand_river_per_brass,3262.49,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-10-01,sand_river_per_brass,3510.74,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-11-01,sand_river_per_brass,3622.08,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-12-01,sand_river_per_brass,3664.74,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-01-01,sand_river_per_brass,3672.9,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-02-01,sand_river_per_brass,3681.06,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-03-01,sand_river_per_brass,3654.42,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-04-01,sand_river_per_brass,3557.86,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-05-01,sand_river_per_brass,3495.8,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-06-01,sand_river_per_brass,3095.34,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-07-01,sand_river_per_brass,3069.49,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-08-01,sand_river_per_brass,3069.49,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-09-01,sand_river_per_brass,3335.64,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-10-01,sand_river_per_brass,3581.42,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-11-01,sand_river_per_brass,3686.76,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-12-01,sand_river_per_brass,3721.87,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-01-01,sand_river_per_brass,3721.87,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-02-01,sand_river_per_brass,3721.87,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-03-01,sand_river_per_brass,3686.76,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-04-01,sand_river_per_brass,3581.42,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-05-01,sand_river_per_brass,3511.2,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-06-01,sand_river_per_brass,3102.15,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-07-01,sand_river_per_brass,3069.49,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-08-01,sand_river_per_brass,3069.49,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-09-01,sand_river_per_brass,3335.64,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-10-01,sand_river_per_brass,3581.42,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-11-01,sand_river_per_brass,3686.76,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-12-01,sand_river_per_brass,3721.87,Chennai,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-01-01,sand_river_per_brass,2798.4,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-02-01,sand_river_per_brass,2882.35,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-03-01,sand_river_per_brass,2938.32,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-04-01,sand_river_per_brass,2935.15,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-05-01,sand_river_per_brass,2956.8,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-06-01,sand_river_per_brass,2682.31,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-07-01,sand_river_per_brass,2723.31,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-08-01,sand_river_per_brass,2769.47,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-09-01,sand_river_per_brass,3059.76,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-10-01,sand_river_per_brass,3339.07,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-11-01,sand_river_per_brass,3492.72,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-12-01,sand_river_per_brass,3581.95,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-01-01,sand_river_per_brass,3637.92,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-02-01,sand_river_per_brass,3675.23,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-03-01,sand_river_per_brass,3677.52,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-04-01,sand_river_per_brass,3608.35,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-05-01,sand_river_per_brass,3572.8,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-06-01,sand_river_per_brass,3187.67,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-07-01,sand_river_per_brass,3184.89,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-08-01,sand_river_per_brass,3192.58,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-09-01,sand_river_per_brass,3477.76,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-10-01,sand_river_per_brass,3742.99,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-11-01,sand_river_per_brass,3862.32,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-12-01,sand_river_per_brass,3908.43,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-01-01,sand_river_per_brass,3917.76,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-02-01,sand_river_per_brass,3931.75,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-03-01,sand_river_per_brass,3908.52,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-04-01,sand_river_per_brass,3810.31,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-05-01,sand_river_per_brass,3748.8,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-06-01,sand_river_per_brass,3323.73,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-07-01,sand_river_per_brass,3300.28,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-08-01,sand_river_per_brass,3311.82,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-09-01,sand_river_per_brass,3611.52,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-10-01,sand_river_per_brass,3891.1,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-11-01,sand_river_per_brass,4019.4,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-12-01,sand_river_per_brass,4071.67,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-01-01,sand_river_per_brass,4085.66,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-02-01,sand_river_per_brass,4094.99,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-03-01,sand_river_per_brass,4065.6,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-04-01,sand_river_per_brass,3958.42,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-05-01,sand_river_per_brass,3889.6,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-06-01,sand_river_per_brass,3444.24,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-07-01,sand_river_per_brass,3415.67,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-08-01,sand_river_per_brass,3423.37,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-09-01,sand_river_per_brass,3728.56,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-10-01,sand_river_per_brass,4012.27,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-11-01,sand_river_per_brass,4139.52,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-12-01,sand_river_per_brass,4188.27,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-01-01,sand_river_per_brass,4197.6,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-02-01,sand_river_per_brass,4206.93,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-03-01,sand_river_per_brass,4176.48,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-04-01,sand_river_per_brass,4066.13,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-05-01,sand_river_per_brass,3995.2,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-06-01,sand_river_per_brass,3537.53,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-07-01,sand_river_per_brass,3507.99,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-08-01,sand_river_per_brass,3507.99,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-09-01,sand_river_per_brass,3812.16,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-10-01,sand_river_per_brass,4093.06,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-11-01,sand_river_per_brass,4213.44,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-12-01,sand_river_per_brass,4253.57,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-01-01,sand_river_per_brass,4253.57,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-02-01,sand_river_per_brass,4253.57,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-03-01,sand_river_per_brass,4213.44,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-04-01,sand_river_per_brass,4093.06,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-05-01,sand_river_per_brass,4012.8,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-06-01,sand_river_per_brass,3545.31,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-07-01,sand_river_per_brass,3507.99,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-08-01,sand_river_per_brass,3507.99,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-09-01,sand_river_per_brass,3812.16,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-10-01,sand_river_per_brass,4093.06,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-11-01,sand_river_per_brass,4213.44,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-12-01,sand_river_per_brass,4253.57,Delhi NCR,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-01-01,sand_river_per_brass,2332.0,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-02-01,sand_river_per_brass,2401.96,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-03-01,sand_river_per_brass,2448.6,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-04-01,sand_river_per_brass,2445.96,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-05-01,sand_river_per_brass,2464.0,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-06-01,sand_river_per_brass,2235.25,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-07-01,sand_river_per_brass,2269.42,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-08-01,sand_river_per_brass,2307.89,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-09-01,sand_river_per_brass,2549.8,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-10-01,sand_river_per_brass,2782.56,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-11-01,sand_river_per_brass,2910.6,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-12-01,sand_river_per_brass,2984.96,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-01-01,sand_river_per_brass,3031.6,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-02-01,sand_river_per_brass,3062.69,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-03-01,sand_river_per_brass,3064.6,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-04-01,sand_river_per_brass,3006.96,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-05-01,sand_river_per_brass,2977.33,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-06-01,sand_river_per_brass,2656.39,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-07-01,sand_river_per_brass,2654.07,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-08-01,sand_river_per_brass,2660.48,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-09-01,sand_river_per_brass,2898.13,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-10-01,sand_river_per_brass,3119.16,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-11-01,sand_river_per_brass,3218.6,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-12-01,sand_river_per_brass,3257.03,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-01-01,sand_river_per_brass,3264.8,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-02-01,sand_river_per_brass,3276.46,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-03-01,sand_river_per_brass,3257.1,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-04-01,sand_river_per_brass,3175.26,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-05-01,sand_river_per_brass,3124.0,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-06-01,sand_river_per_brass,2769.77,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-07-01,sand_river_per_brass,2750.23,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-08-01,sand_river_per_brass,2759.85,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-09-01,sand_river_per_brass,3009.6,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-10-01,sand_river_per_brass,3242.58,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-11-01,sand_river_per_brass,3349.5,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-12-01,sand_river_per_brass,3393.06,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-01-01,sand_river_per_brass,3404.72,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-02-01,sand_river_per_brass,3412.49,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-03-01,sand_river_per_brass,3388.0,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-04-01,sand_river_per_brass,3298.68,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-05-01,sand_river_per_brass,3241.33,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-06-01,sand_river_per_brass,2870.2,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-07-01,sand_river_per_brass,2846.4,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-08-01,sand_river_per_brass,2852.81,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-09-01,sand_river_per_brass,3107.13,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-10-01,sand_river_per_brass,3343.56,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-11-01,sand_river_per_brass,3449.6,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-12-01,sand_river_per_brass,3490.23,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-01-01,sand_river_per_brass,3498.0,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-02-01,sand_river_per_brass,3505.77,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-03-01,sand_river_per_brass,3480.4,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-04-01,sand_river_per_brass,3388.44,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-05-01,sand_river_per_brass,3329.33,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-06-01,sand_river_per_brass,2947.94,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-07-01,sand_river_per_brass,2923.32,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-08-01,sand_river_per_brass,2923.32,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-09-01,sand_river_per_brass,3176.8,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-10-01,sand_river_per_brass,3410.88,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-11-01,sand_river_per_brass,3511.2,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2024-12-01,sand_river_per_brass,3544.64,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-01-01,sand_river_per_brass,3544.64,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-02-01,sand_river_per_brass,3544.64,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-03-01,sand_river_per_brass,3511.2,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-04-01,sand_river_per_brass,3410.88,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-05-01,sand_river_per_brass,3344.0,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-06-01,sand_river_per_brass,2954.42,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-07-01,sand_river_per_brass,2923.32,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-08-01,sand_river_per_brass,2923.32,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-09-01,sand_river_per_brass,3176.8,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-10-01,sand_river_per_brass,3410.88,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-11-01,sand_river_per_brass,3511.2,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2025-12-01,sand_river_per_brass,3544.64,Hyderabad,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-01-01,sand_river_per_brass,2215.4,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-02-01,sand_river_per_brass,2281.86,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-03-01,sand_river_per_brass,2326.17,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-04-01,sand_river_per_brass,2323.66,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-05-01,sand_river_per_brass,2340.8,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-06-01,sand_river_per_brass,2123.49,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-07-01,sand_river_per_brass,2155.95,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-08-01,sand_river_per_brass,2192.49,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-09-01,sand_river_per_brass,2422.31,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-10-01,sand_river_per_brass,2643.43,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-11-01,sand_river_per_brass,2765.07,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2020-12-01,sand_river_per_brass,2835.71,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-01-01,sand_river_per_brass,2880.02,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-02-01,sand_river_per_brass,2909.56,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-03-01,sand_river_per_brass,2911.37,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-04-01,sand_river_per_brass,2856.61,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-05-01,sand_river_per_brass,2828.47,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-06-01,sand_river_per_brass,2523.57,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-07-01,sand_river_per_brass,2521.37,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-08-01,sand_river_per_brass,2527.46,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-09-01,sand_river_per_brass,2753.23,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-10-01,sand_river_per_brass,2963.2,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-11-01,sand_river_per_brass,3057.67,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2021-12-01,sand_river_per_brass,3094.18,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-01-01,sand_river_per_brass,3101.56,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-02-01,sand_river_per_brass,3112.64,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-03-01,sand_river_per_brass,3094.25,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-04-01,sand_river_per_brass,3016.5,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-05-01,sand_river_per_brass,2967.8,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-06-01,sand_river_per_brass,2631.28,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-07-01,sand_river_per_brass,2612.72,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-08-01,sand_river_per_brass,2621.86,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-09-01,sand_river_per_brass,2859.12,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-10-01,sand_river_per_brass,3080.45,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-11-01,sand_river_per_brass,3182.02,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2022-12-01,sand_river_per_brass,3223.41,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-01-01,sand_river_per_brass,3234.48,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-02-01,sand_river_per_brass,3241.87,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-03-01,sand_river_per_brass,3218.6,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-04-01,sand_river_per_brass,3133.75,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-05-01,sand_river_per_brass,3079.27,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-06-01,sand_river_per_brass,2726.69,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-07-01,sand_river_per_brass,2704.08,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-08-01,sand_river_per_brass,2710.17,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
2023-09-01,sand_river_per_brass,2951.78,Kolkata,CPWD_schedule_of_rates_mining_adjusted,real_index_derived
